Symbol,DateTime,Open,High,Low,Close,Volume,RSI,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,EMA,ADX_14,DMP_14,DMN_14,ATR,RSI_diff,EMA_diff,ATR_diff,Price_diff,Volume_diff,vol_pct_change,close_pct_change,rsi_pct_change,ROC,bb_width_pct,MACD,MACD_signal,StochK,StochD,CCI,OBV,Close_lag_1,Close_lag_3,RSI_lag_1,RSI_lag_3,roll_mean_close_5,roll_std_close_5,roll_max_close_5,roll_min_close_5,RSI_x_Volume,ADX,True_Range,ADX_x_Range,rolling_volatility_10,log_return,atr_norm,vol_norm,roc_norm,MHI
NSE:ABB,2019-01-02 09:15:00+00:00,1032.1,1034.25,1025.3,1030.55,19657,,,,,,,,,,,,,,,,,,,,,,,,,,,19657.0,,,,,,,,,,,,,,,,,,
NSE:ABB,2019-01-02 10:15:00+00:00,1030.55,1032.9,1029.8,1031.25,3520,,,,,,,,,,,,,,,0.7000000000000455,-16137.0,-82.09289311695579,0.0679248944738253,,,,,,,,,23177.0,1030.55,,,,,,,,,,3.1000000000001364,,,0.0006790183595843,,0.4469059658747462,,
NSE:ABB,2019-01-02 11:15:00+00:00,1031.25,1039.7,1029.75,1039.6,8209,,,,,,,,,,,,,,,8.349999999999909,4689.0,133.21022727272725,0.8096969696969714,,,,,,,,,31386.0,1031.25,,,,,,,,,,9.950000000000044,,,0.0080643651184444,,0.4505233845114869,,
NSE:ABB,2019-01-02 12:15:00+00:00,1039.6,1039.95,1032.95,1037.35,12513,,,,,,,,,,,,,,,-2.25,4304.0,52.43025947131197,-0.2164293959215135,,,,,,,,,18873.0,1039.6,1030.55,,,,,,,,,7.0,,,-0.0021666394281867,,0.4504565110756305,,
NSE:ABB,2019-01-02 13:15:00+00:00,1037.35,1037.35,1030.6,1036.7,10103,,,,,,,,,,,,,,,-0.6499999999998636,-2410.0,-19.25996963158315,-0.0626596616378094,,,,,,,,,8770.0,1037.35,1031.25,,,1035.09,3.9811116537971647,1039.6,1030.55,,,6.75,,,-0.0006267930100819,,0.4492903078331895,,
NSE:ABB,2019-01-02 14:15:00+00:00,1036.7,1036.8,1029.75,1029.75,13143,,,,,,,,,,,,,,,-6.9500000000000455,3040.0,30.09007225576561,-0.6703964502749127,,-0.0776284508272237,,,,,,,-4373.0,1036.7,1039.6,,,1034.9299999999998,4.218204594374166,1039.6,1029.75,,,7.0499999999999545,,,-0.0067265370128763,,0.4502369577693384,0.4938839215462562,
NSE:ABB,2019-01-02 15:15:00+00:00,1030.65,1032.9,1028.8,1028.9,5302,,,,,,,,,,,,,,,-0.849999999999909,-7841.0,-59.6591341398463,-0.0825443068705911,,-0.227878787878779,,,,,,,-9675.0,1029.75,1037.35,,,1034.4599999999998,4.81889510157663,1039.6,1028.9,,,4.100000000000136,,,-0.0008257839344254,,0.4483469581445244,0.4886836708176861,
NSE:ABB,2019-01-03 09:15:00+00:00,1030.65,1039.95,1030.65,1037.75,19127,,,,,,,,,,,,,,,8.849999999999909,13825.0,260.75066012825346,0.8601418991155407,,-0.1779530588687869,,,,,,,9452.0,1028.9,1036.7,,,1034.09,4.376271243878682,1037.75,1028.9,,,11.049999999999956,,,0.0085646375513833,,0.4521102824594973,0.4904116290622624,
NSE:ABB,2019-01-03 10:15:00+00:00,1037.75,1039.15,1034.55,1035.65,7969,,,,,,,,,,,,,,,-2.099999999999909,-11158.0,-58.33638312333351,-0.202360876897123,,-0.1638791150527612,,,,,,,1483.0,1037.75,1029.75,,,1033.75,4.118100290182344,1037.75,1028.9,,,4.600000000000136,,,-0.002025659031616,,0.4477708044127435,0.4908987363661085,
NSE:ABB,2019-01-03 11:15:00+00:00,1035.65,1038.35,1031.35,1032.9,3639,,,,,,,,,,,,,,,-2.75,-4330.0,-54.33555025724684,-0.2655337227827958,,-0.366547699430882,,,,,,,-2156.0,1035.65,1028.9,,,1032.9900000000002,3.773824320235358,1037.75,1028.9,,,7.0,,,-0.0026588688889442,,0.4489568091400875,0.4838842598980195,
NSE:ABB,2019-01-03 12:15:00+00:00,1033.65,1036.0,1029.3,1032.7,16865,,,,,,,,,,,,,,,-0.2000000000000454,13226.0,363.4514976641935,-0.0193629586600851,,0.286477300315615,,,,,,,-19021.0,1032.9,1037.75,,,1033.5800000000002,3.3471256325390355,1037.75,1028.9,,,6.7000000000000455,,0.4730679718233514,-0.0001936483352294,,0.4520062378151389,0.5064858313643179,
NSE:ABB,2019-01-03 13:15:00+00:00,1032.7,1035.95,1025.95,1027.3,7023,,,,,,,,,,,,,,,-5.400000000000091,-9842.0,-58.35754521197747,-0.522901132952458,,-0.1555058800661032,,,,,,,-26044.0,1032.7,1035.65,,,1033.2599999999998,3.93182527587383,1037.75,1027.3,,,10.0,,0.5026441556981273,-0.0052427304551403,,0.4479993899753072,0.4911885388530401,
NSE:ABB,2019-01-03 14:15:00+00:00,1027.3,1029.75,1025.15,1027.6,5068,,,,,,,,,,,,,,,0.2999999999999545,-1955.0,-27.83710664957996,0.0292027645283798,,-0.978077571669486,,,,,,,-20976.0,1027.3,1032.9,,,1031.23,3.643761792433831,1035.65,1027.3,,,4.599999999999909,,0.4082569284685192,0.0002919850135105,,0.4493693400755652,0.4627188587012161,
NSE:ABB,2019-01-03 15:15:00+00:00,1027.6,1027.6,1019.35,1023.45,5864,,,,,,,1032.2464285714286,,,,,,,,-4.149999999999864,796.0,15.706393054459356,-0.403853639548446,,-1.1780041519818514,,,,,,,-26840.0,1027.6,1032.7,,,1028.79,4.0103615797082695,1032.9,1023.45,,,8.249999999999886,,0.4176112750973618,-0.004046713306186,,0.4498471811717754,0.4557992845735844,
NSE:ABB,2019-01-04 09:15:00+00:00,1026.95,1031.3,1017.65,1025.35,11162,39.67874836128318,,,,,,1031.3269047619049,,15.409949672698184,20.789340034800585,7.75450279726144,,-0.9195238095237528,,1.899999999999864,5298.0,90.34788540245566,0.185646587522581,,-0.7309516894181607,,,,,,,-15678.0,1023.45,1027.3,,,1027.28,3.4595158620823843,1032.7,1023.45,442894.18920864287,,13.649999999999975,,0.4295378401363277,0.0018547447722363,0.0163865072575548,0.4506291661282052,0.4712720278617284,23.76364090395847
NSE:ABB,2019-01-04 10:15:00+00:00,1025.35,1026.2,1013.35,1017.25,13015,30.263404359113547,,,,,,1029.4499841269842,,12.869256409497408,22.87889724629629,8.296943925314153,-9.415344002169636,-1.87692063492068,0.5424411280527126,-8.099999999999909,1853.0,16.600967568536106,-0.7899741551665174,-23.72893397856452,-1.4960782415028608,,,,23.03123824625331,,,-28693.0,1025.35,1027.6,39.67874836128318,,1024.19,4.223653631631959,1027.6,1017.25,393878.2077338628,,12.850000000000025,,0.4481576891954114,-0.0079311098199793,0.0192122258862225,0.4500307791502175,0.4447905570843188,23.35734581050403
NSE:ABB,2019-01-04 11:15:00+00:00,1016.45,1021.15,1015.7,1020.0,21003,35.83062455171877,,,,,,1028.1899862433863,,11.967995584704004,21.276640430017206,8.004128791480486,5.567220192605223,-1.2599978835978618,-0.2928151338336668,2.75,7988.0,61.37533615059547,0.2703366920619343,18.39588212397758,-0.7106006035237958,,,,24.73026737246684,,,-7690.0,1017.25,1023.45,30.263404359113547,,1022.73,4.140742687006434,1027.6,1017.25,752550.6074597493,,5.449999999999932,,0.4651080580237125,0.0026997193965174,0.0176868747731903,0.45109641169302,0.4719763906693343,23.856763902836803
NSE:ABB,2019-01-04 12:15:00+00:00,1020.0,1025.75,1018.05,1019.85,5477,35.66338328590756,,,,,,1027.0779880776015,,16.568215173789657,19.22781105535349,7.973801406521829,-0.1672412658112136,-1.1119981657848257,-0.0303273849586576,-0.1499999999999772,-15526.0,-73.92277293719944,-0.0147058823529389,-0.4667550954067567,-0.7541845075904912,,,,21.36591478696734,23.04247346856249,,-13167.0,1020.0,1025.35,35.83062455171877,39.67874836128318,1021.18,3.207335342616489,1025.35,1017.25,195328.3502569157,,7.700000000000045,,0.3300718370962984,-0.0001470696377384,0.0175288914415354,0.4470120948859365,0.4704679266397396,23.696165951449657
NSE:ABB,2019-01-04 13:15:00+00:00,1019.85,1023.95,1019.85,1021.15,3957,38.34913000516694,,,,,,1026.287589667255,,15.701225161489024,18.22164835354557,7.598137877365077,2.6857467192593845,-0.7903984103465973,-0.3756635291567516,1.2999999999999543,-1520.0,-27.7524192075954,0.1274697259400881,7.530824256712232,-0.2247300796326218,,,,26.25313283208009,24.11643833050476,,-9210.0,1019.85,1017.25,35.66338328590756,30.263404359113547,1020.72,2.955418752054699,1025.35,1017.25,151747.50743044558,,4.100000000000023,,0.3430742112563877,0.0012738855225885,0.0155719612281867,0.4494448983732211,0.4887926494241402,24.037798001088778
NSE:ABB,2019-01-04 14:15:00+00:00,1021.45,1026.65,1018.55,1021.95,7067,40.00881472546255,1015.7219384523072,1028.85,1041.9780615476925,2.5519874710001647,0.2372041571052576,1025.7092443782874,,17.467605470010163,16.396208052997952,7.645593818997497,1.6596847202956084,-0.5783452889675118,0.0474559416324202,0.8000000000000682,3110.0,78.5948951225676,0.078343044606588,4.327828871403328,-0.331594089822974,0.0255198747100017,,,28.696741854636542,25.438596491227997,-83.01886792452903,-2143.0,1021.15,1020.0,38.34913000516694,35.83062455171877,1020.04,1.781993265979556,1021.95,1017.25,282742.29366484383,,8.100000000000136,,0.3463527224857084,0.0007831237246201,0.0158191717204904,0.4502491165758577,0.4850940244642534,24.00031257258533
NSE:ABB,2019-01-04 15:15:00+00:00,1021.95,1021.95,1015.5,1018.05,6261,35.054441282768124,1014.3133681762343,1028.225,1042.1366318237654,2.7059509005841145,0.1342988324842757,1024.6880117945157,,16.085697125240998,18.840045982279094,7.53509477245345,-4.9543734426944255,-1.0212325837717344,-0.1104990465440476,-3.900000000000091,-806.0,-11.405122399886803,-0.3816233670923319,-12.383204742982167,0.0786434013271029,0.0270595090058411,,,26.441102756892096,27.13032581453625,-113.29673681000398,-8404.0,1021.95,1019.85,40.00881472546255,35.66338328590756,1020.2,1.4790199457737458,1021.95,1018.05,219475.85687141123,,6.4500000000000455,,0.3551205499173629,-0.0038235340699098,0.0152435530991841,0.4495689181997184,0.499292580381688,24.23509680858452
