Symbol,DateTime,Open,High,Low,Close,Volume,RSI,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,EMA,ADX_14,DMP_14,DMN_14,ATR,RSI_diff,EMA_diff,ATR_diff,Price_diff,Volume_diff,vol_pct_change,close_pct_change,rsi_pct_change,ROC,bb_width_pct,MACD,MACD_signal,StochK,StochD,CCI,OBV,Close_lag_1,Close_lag_3,RSI_lag_1,RSI_lag_3,roll_mean_close_5,roll_std_close_5,roll_max_close_5,roll_min_close_5,RSI_x_Volume,ADX,True_Range,ADX_x_Range,rolling_volatility_10,log_return,atr_norm,vol_norm,roc_norm,MHI
NSE:INDHOTEL,2019-01-02 00:00:00+00:00,141.65,145.45,131.15,135.35,958728,,,,,,,,,,,,,,,,,,,,,,,,,,,958728.0,,,,,,,,,,,,,,,,,,
NSE:INDHOTEL,2019-01-03 00:00:00+00:00,137.45,142.2,137.25,140.8,795794,,,,,,,,,,,,,,,5.450000000000017,-162934.0,-16.994809789637934,4.026597709641688,,,,,,,,,1754522.0,135.35,,,,,,,,,,6.849999999999994,,,0.039476427663632,,0.4981241400175651,,
NSE:INDHOTEL,2019-01-04 00:00:00+00:00,140.5,145.05,137.7,138.3,1671474,,,,,,,,,,,,,,,-2.5,875680.0,110.03852755863956,-1.7755681818181768,,,,,,,,,83048.0,140.8,,,,,,,,,,7.350000000000023,,,-0.0179152050532294,,0.502806026378337,,
NSE:INDHOTEL,2019-01-07 00:00:00+00:00,139.35,143.15,139.35,140.85,403419,,,,,,,,,,,,,,,2.549999999999983,-1268055.0,-75.86447650397194,1.8438177874186443,,,,,,,,,486467.0,138.3,135.35,,,,,,,,,4.849999999999994,,,0.0182702556516689,,0.4931424519824503,,
NSE:INDHOTEL,2019-01-08 00:00:00+00:00,140.6,141.4,136.75,137.2,2056204,,,,,,,,,,,,,,,-3.6500000000000057,1652785.0,409.6943872251926,-2.5914093006744854,,,,,,,,,-1569737.0,140.85,140.8,,,138.5,2.369862865230824,140.85,135.35,,,4.650000000000006,,,-0.0262557790305968,,0.5063090768864061,,
NSE:INDHOTEL,2019-01-09 00:00:00+00:00,138.9,140.05,136.85,137.5,1182603,,,,,,,,,,,,,,,0.3000000000000113,-873601.0,-42.48610546424382,0.2186588921282872,,1.5884743258219474,,,,,,,-387134.0,137.2,138.3,,,138.93,1.776091213873894,140.85,137.2,,,3.200000000000017,,,0.0021842018148412,,0.4949205801441658,0.5607332997208011,
NSE:INDHOTEL,2019-01-10 00:00:00+00:00,138.15,139.25,136.5,136.8,1348874,,,,,,,,,,,,,,,-0.6999999999999886,166271.0,14.059747861285654,-0.5090909090909035,,-2.840909090909091,,,,,,,-1736008.0,137.5,140.85,,,138.13000000000002,1.6169415573854329,140.85,136.8,,,2.75,,,-0.0051039119181758,,0.4996081373441926,0.4792370772336733,
NSE:INDHOTEL,2019-01-11 00:00:00+00:00,137.95,138.4,135.55,136.15,206245,,,,,,,,,,,,,,,-0.6500000000000057,-1142629.0,-84.70983946610285,-0.4751461988304117,,-1.554591467823576,,,,,,,-1942253.0,136.8,137.2,,,137.7,1.832007096056128,140.85,136.15,,,2.8499999999999943,,,-0.0047627860686815,,0.4937078499827528,0.5029040343103891,
NSE:INDHOTEL,2019-01-14 00:00:00+00:00,136.65,137.4,134.3,135.45,773335,,,,,,,,,,,,,,,-0.700000000000017,567090.0,274.9593929549808,-0.514138817480736,,-3.8338658146964897,,,,,,,-2715588.0,136.15,137.5,,,136.62,0.8265893781074185,137.5,135.45,,,3.0999999999999943,,,-0.0051546505886646,,0.5014149577887834,0.4609676671446299,
NSE:INDHOTEL,2019-01-15 00:00:00+00:00,135.95,136.7,133.5,134.65,872725,,,,,,,,,,,,,,,-0.799999999999983,99390.0,12.852127473863195,-0.5906238464377878,,-1.858600583090367,,,,,,,-3588313.0,135.45,136.8,,,136.11,1.1154595465547044,137.5,134.65,,,3.1999999999999886,,,-0.005923749273496,,0.4993066497446659,0.4973105708043145,
NSE:INDHOTEL,2019-01-16 00:00:00+00:00,135.1,136.25,132.25,135.75,502760,,,,,,,,,,,,,,,1.0999999999999943,-369965.0,-42.39193331232634,0.8169327887114664,,-1.2727272727272727,,,,,,,-3085553.0,134.65,136.15,,,135.76,0.800312438988698,136.8,134.65,,,4.0,,1.8641127944882132,0.0081361395564368,,0.4971908812562187,0.5080900534452322,
NSE:INDHOTEL,2019-01-17 00:00:00+00:00,136.15,137.45,132.35,132.65,1501414,,,,,,,,,,,,,,,-3.0999999999999943,998654.0,198.63433845174637,-2.283609576427248,,-3.033625730994156,,,,,,,-4586967.0,135.75,135.45,,,134.93,1.3881642554107492,136.15,132.65,,,5.099999999999994,,1.3687673691904028,-0.023100878230296,,0.503360371200696,0.475691283903157,
NSE:INDHOTEL,2019-01-18 00:00:00+00:00,133.55,134.25,131.4,132.85,577960,,,,,,,,,,,,,,,0.1999999999999886,-923454.0,-61.50562070155201,0.1507727101394573,,-2.423797282409116,,,,,,,-4009007.0,132.65,134.65,,,134.26999999999998,1.4463747785412149,135.75,132.65,,,2.8499999999999943,,1.317340248580904,0.0015065916220737,,0.4946958517265404,0.4869115171160101,
NSE:INDHOTEL,2019-01-21 00:00:00+00:00,132.6,133.4,132.0,132.4,1128973,,,,,,,136.19285714285715,,,,,,,,-0.4499999999999886,551013.0,95.33756661360648,-0.3387278885961575,,-2.2517534145441,,,,,,,-5137980.0,132.85,135.75,,,133.66000000000005,1.4673104647620483,135.75,132.4,,,1.4000000000000057,,1.061447355972872,-0.0033930287029146,,0.5013424855449834,0.4900769521244387,
NSE:INDHOTEL,2019-01-22 00:00:00+00:00,132.35,133.5,130.1,132.85,2298507,39.22231584775879,,,,,,135.74714285714288,,6.408710414206216,21.042470158660624,3.680251909392525,,-0.4457142857142742,,0.4499999999999886,1169534.0,103.5927342815107,0.3398791540785373,,-1.3367991088006026,,,,,,,-2839473.0,132.4,132.65,,,133.3,1.3820274961086236,135.75,132.4,90152767.53228451,,3.4000000000000057,,0.8344446559763359,0.0033930287029145,0.071736958179121,0.5041306677125172,0.5069111957766755,28.84899185586508
NSE:INDHOTEL,2019-01-23 00:00:00+00:00,133.05,134.3,132.15,133.3,512999,41.536273992313454,,,,,,135.42085714285716,,8.412942956538755,19.673210646233112,3.5173489503859785,2.313958144554661,-0.3262857142857172,-0.1629029590065465,0.450000000000017,-1785508.0,-77.68120784491846,0.3387278885961686,5.899595917630873,-1.8047882136279845,,,,16.180196614979252,,,-2326474.0,132.85,132.85,39.22231584775879,,132.81,0.330529877621312,133.3,132.4,21308067.021782808,,2.1500000000000057,,0.8438437434770473,0.0033815549788405,0.0622588400732483,0.4908098663028422,0.4983006645536387,27.80325128382046
NSE:INDHOTEL,2019-01-24 00:00:00+00:00,132.7,133.3,130.9,131.5,730679,35.68394320651051,,,,,,134.89807619047622,,7.802584465497494,22.024563042172705,3.402426882712986,-5.852330785802941,-0.5227809523809412,-0.1149220676729925,-1.8000000000000114,217680.0,42.43283125308237,-1.3503375843961107,-14.089686491585528,-0.8669430833019266,,,,16.84243348411268,,,-3057153.0,133.3,132.4,41.536273992313454,,132.57999999999998,0.6824587899649317,133.3,131.5,26073507.93818989,,2.4000000000000057,,0.9059329411627736,-0.0135953755668438,0.0555723750942301,0.4998398799318344,0.5155560764718802,28.08493668210414
